id,year,chapter,source,difficulty,base,base_description,option_1,option_1_desc,option_2,option_2_desc,option_3,option_3_desc,option_4,option_4_desc,correct_answer,vowelized,phrases,split
15Apra6,15-Apr,a,NITE,6,טוֹב:היטב.,כאשר עושים משהו היטב משמעות הדבר כי הוא נעשה באופן טוב,צודק:צֶדק,צודק הוא מי שיש צדק בדבריו,מהיר:מהר,כאשר עושים משהו מהר משמעות הדבר כי הוא נעשה באופן מהיר,גדול:גודל,מה שגדול הוא בעל גודל רב,יפהפה:יפה,יפהפה הוא יפה מאוד,2,1,0,train
17Decb4,17-Dec,b,NITE,4,נקלע:הגיע,נקלע הוא מי שהגיע למקום מסוים במקרה כלומר בלי כוונה,התנפל:תקף,התנפל הוא מי שתקף אחר בפתאומיות ובכוונה,נשמט:נפל,נשמט פירושו שנפל לאדם דבר מה בלי כוונה,התעלם:קיים,התעלם הוא מי שהתנהג כאילו דבר מה לא היה קיים,נכרה:חפר,נכרה פירושו שדבר מה הוצא מן האדמה על ידי כך שמישהו\משהו חפר,2,0,0,train
FA20a1,FA20,a,NITE,1,המְלכה:מלך,.מי שביצע המלכה הכתיר מישהו אחר וגרם לו להפוך למלך,הדגשה:מודגש,מי שביצע הדגשה גרם לדבר מה להיות מודגש,הדבקה:דביק,מי שביצע הדבקה השתמש בחומר דביק כדי להצמיד דבר לדבר,הרעלה:רעל,מי שביצע הרעלה של דבר מה השתמש ברעל,הרחקה:מרחק,הרחקה היא העברת דבר מה למרחק גדול.,1,0,0,train
FA18b2,FA18,b,NITE,2,שאיפה:אוויר  ,שאיפה היא הכנסה של אוויר,עיכול:מזון,עיכול הוא תהליך העיבוד של המזון,דיבור:קול,דיבור מבוצע על ידי הוצאה של קול,הרחה:אף,הרחה מתבצעת באמצעות האף,לגימה:מים,לגימה היא הכנסה של מים לגוף,4,0,0,train
16Julb5,16-Jul,b,NITE,5,ניצת:לבעור,מה שניצת התחיל לבעור,צעד:ללכת,מי שצעד ביצע פעולה של ללכת,אבד:לחפש,מה שאבד יש לחפש כדי להשיב למצבו הקודם,נרדם:לישון,מי שנרדם החל לישון,נסדק:לשבור,ייתכן כי דבר מה נסדק כי מישהו ביצע פעולה של לשבור אותו,3,0,0,train
15Deca2,15-Dec,a,NITE,2,ריחיים:קמח,קמח הוא התוצר הרצוי של פעולת הריחיים,מכבש:אספלט,אספלט נדחס ומיושר מתחת למכבש,מסחטה:מיץ,מיץ הוא התוצר הרצוי של פעולת המסחטה,יקב:ענבים,יקב מעבדים ענבים לכדי יין,מסור:שבבים,שבבים הם תוצר הלוואי של פעולת המסור,2,0,0,train
15Sepa4,15-Sep,a,NITE,4,לנמק:השתכנע,אדם שביצע את הפעולה לנמק עשוי היה לגרום לכך שאדם אחר השתכנע,לנסות:הצליח,אדם שביצע את הפעולה לנסות ייתכן שהצליח,לשנן:שכח,אדם שביצע את הפעולה לשנן סביר שלא שכח,לחשוק:התאווה,אדם שביצע את הפעולה לחשוק הוא דם שהתאווה,לזרז:מיהר,לזרז עשוי היה לגרום לכך שאדם אחר מיהר,4,0,0,train
SP19b2,SP19,b,NITE,2,חיריק:נקודה  ,חיריק הוא נקודה (בצורתו) בעל שימוש מסוים (ניקוד),תרמיל:צידה,בתרמיל נושאים צידה,בצק:מאפה,בצק הוא החומר שממנו מכינים מאפה,היכל:יציע,החלקו העליון של ההיכל נמצע יציע,תורן:מוט,תורן הוא מוט בעל שימוש מסוים (תליית דגלים),4,0,0,train
14Jula4,14-Jul,a,NITE,4,הבהרה:הבנה,הבהרה היא מתן הסבר במטרה לכרום להבנה של דבר מה,מעילה:הונאה,מעילה היא סוג של הונאה,מכירה:השכרה,מכירה היא העברת בעלות של דבר מה תמורת תשלום בעוד שהשכרה היא מתן אפשרות לשימוש בדבר מה לתקופה מוגבלת תמורת תשלום,כניעה:מפלה,כניעה של צד במאבק מביאה למפלה של אותו צד/כניעה היא אחת הדרכים המובילות למפלה של צד במאבק,הכשלה:מעידה,הכשלה היא ניסיון להכשיל והיא נעשית במטרה לגרום למעידה של דבר מה,4,0,0,train
14Jula3,14-Jul,a,NITE,3,לח:רווי,דבר לח הוא דבר רטוב במקצת בעוד שדבר רווי הוא דבר מלא לחלוטין בנוזל,עתיק:חדש,דבר עתיק הוא דבר ישן מאוד ההיפך מדבר חדש,מעייף:תשוש,דבר מעייף יכול לגרום לאדם להיות תשוש,חמים:לוהט,דבר חמים הוא דבר חם במקצת בעוד שדבר לוהט הוא דבר חם מאוד,מתובל:מלוח,מאכל מתובל מכיל מגוון תבלינים מאכל מלוח מכיל מלח - סוג מסוים של תבלין,3,0,0,train
13Apra1,13-Apr,a,NITE,1,לדובב:לדבר,לדובב זה לגרום למישהו אחר לדבר,להאיץ:להזדרז,להאיץ זה לגרום למישהו אחר להזדרז,להבטיח:לקיים,,לנקום:לפגוע,,ללמוד:לדעת,,1,0,0,train
12Decb6,12-Dec,b,NITE,6,רמיזה:רמז,רמיזה זה לתת רמז לאחר,צילום:תיעוד,,שינון:זיכרון,,אילוף:משמעת,,מימון:כסף,מימון זה לתת כסף לאחר,4,0,0,train
13Jula1,13-Jul,a,NITE,1,מיילדת:ללדת,מיילדת היא מי שמסייעת לאחר ללדת ,מסבירה:להבין,מסבירה היא מי שמסייעת לאחר להבין,מייעצת:להתייעץ,להתייעץ היא פעולה הנעשית מול מייעצת,מבשלת:לאכול,לאכול היא פעולה הנעשית על תוצר עבודתה של המבשלת,מנגנת:להאזין,להאזין היא פעולה הנעשית על תוצר פעולתה של מנגנת,1,0,0,train
16Febb2,16-Feb,b,NITE,2,תגבורת:כוח אדם,תגבורת היא תוספת של כוח אדם,בושם:ריח,בושם הוא נוזל בעל ריח טוב,נספח:ספר,נספח הוא חלק נוסף בסוף הספר,יתרה:כסף,יתרה היא סכום הכסף שנותר בחשבון,ארכה:זמן,ארכה היא תוספת של זמן,4,0,0,train
SP20b5,SP20,b,NITE,5,שיבח:גינה,מי ששיבח דבר כלשהו ביצע את הפעולה ההפוכה ממי שגינה,הפיס את דעתו:רגז,מי שהפיס את דעתו של אחר הוא מי שהרגיע אדם שרגז,חירף את נפשו:הסתכן,מי שחרף את נפשו הסתכן ולעיתים סיכן את חייו,נעתר:מיאן,מי שנעתר (הסכים) לדבר כלשהו ביצע את הפעולה ההפוכה ממי שמיאן (סירב),תכנן:סיכל,מי שתכנן הכין תוכנית פעולה ומי שסיכל הכשיל את ההצלחה של התוכנית,3,0,1,train
SP18a1,SP18,a,NITE,1,חושך:נר,נר מסייע להפיג חושך,צחנה:מטהר אוויר,מטהר אוויר מסייע להפיג צחנה,פצע:פלסטר,פלסטר נועד לכסות פצע,ציפור:דחליל,דחליל נועד להבריח ציפור,עלייה:מעלית,מעלית מסייעת בעלייה,1,0,0,train
SU22a5,SU22,a,NITE,5,צמחייה:צמחים,צמחייה היא שם כולל לצמחים,דגה:דגים,דגה היא שם כול לדגים,תזמורת:נגנים,תזמורת היא קבוצה של נגנים,משטרה:שוטרים,משטרה היא ארגון שבו מועסקים שוטרים,להקה:ציפורים,להקה היא קבוצה של ציפורים מאותו הסוג שעפות יחד,1,0,0,train
WIN22b4,WIN22,b,NITE,4,מצרים:מצרימה,משמעות המילה מצרימה היא לכיוון מצרים,עת:עתה,משמעות המילה עתה היא בעת הנוכחי,שמאל:שמאלה,משמעות המילה שמאלה היא לכיוון שמאל,הלום:הנה,משמעות המילה הנה היא הלום,תחתון: למטה,משמעות המילה למטה היא לכיוון מקום נמוך יותר בעוד שתחתון הוא במיקום נמוך,2,1,0,train
SU18b4,SU18,b,NITE,4,בושה:הלבין פניו ,מי שהלבין פניו של אחר גרם לו בושה,עייפות:תש כוחו,מי שתש כוחו חש עייפות,ייאוש:ריפה ידיו,מי שריפה ידיו של אחר גרם לו לחוש ייאוש,עוני:פשט ידו,מי שפשט ידו ככל הנראה נמצא במצב של עוני,כעס:כילה זעמו  ,מי שכילה זעמו על אחר למעשה הוציא עליו כעס,2,0,1,train
13Febb2,13-Feb,b,NITE,2,קימר:קשתי  ,אם אדם קימר דבר כלשהו הוא גרם לכך שיהיה לו מבנה קשתי,הסתובב:מעגלי,,הרגיש:רגיש,,בוסס:בוצי,,חידד:חד,אם אדם חידד דבר כלשהו הוא גרם לכך שיהיה לו מבנה חד,4,0,0,train
14Julb3,14-Jul,b,NITE,3,נווד:מקום,נווד הוא אדם אשר מחליף את מקומו לעיתים קרובות,הפכפך:דעה,אדם הפכפך משנה את דעתו לעיתים קרובות,ריק:תוכן,דבר ריק הוא דבר חסר תוכן,ססגוני:גוון,דבר ססגוני הוא דבר בעל גוונים רבים,שׂבע:מזון,אדם שבע הוא אדם שצרך מזון,1,1,0,train
SU20b4,SU20,b,NITE,4,לוליין:אוהל קרקס,לוליין הוא אדם שמבצע תרגילים באוהל קרקס,נהג:מוסך,נהג הוא אדם שנוהג בכלי רכב שאותו מתקנים במוסך,אצן:אצטדיון,אצן הוא ספורטאי שרץ באצטדיון,מחזאי:תיאטרון,מחזאי הוא אדם שכותב מחזות אשר מוצגים בתיאטרון,צנחן:מטוס,צנחן הוא אדם שקופץ ממטוס,2,0,0,train
FA21b1,FA21,b,NITE,1,הרשה:רשות,מי שהרשה נתן לאדם אחר רשות,ביקש:הסכמה,מי שביקש פנה למישהו מתוך רצון שאותו אדם יביע הסכמה,חוקק:אכיפה,מי שחוקק קבע חוק אשר מחילים באמצעות אכיפה,ציווה:פקודה,מי שציווה נתן לאחר פקודה,פטר:חובה,מי שפטר הסיר ממישהו חובה מסויימת,3,0,0,train
SP21a3,SP21,a,NITE,3,שמאלה:מימין,כשאדם נמצא שמאלה ביחס לדבר מסוים הדבר למעשה נמצא מימין אל האדם,ראשון:לפני,האדם שעומד ראשון הוא מי שעומד לפני כל השאר,מזרח:מערב,מזרח הוא הצד הנגדי למערב,קדימה:מאחורי,כשאדם נמצא קדימה ביחס לדבר מסוים הדבר למעשה נמצא מאחורי האדם,מול:מנגד,אדם שעומד מול אדם אחר למעשה עומד מנגד לו,3,0,0,train
17Decb2,17-Dec,b,NITE,2,ענן:מעונן,כאשר מעונן פירוש הדבר שהשמיים מכוסים ענן(עננים),ניקוד:מנוקד,מנוקד הוא מה שהוסיפו לו סימני ניקוד,נימוק:מנומק,מנומק הוא מה שניתן לו נימוק הגיוני,נמר:מנומר,גופו של הנמר מנומר,נמש:מנומש,כאשר אדם מנומש פירוש הדבר שהוא מכוסה נמש(נמשים,4,0,0,train
13Sepa3,13-Sep,a,NITE,3,טרחני:להטריד,טרחני הוא אדם הנוטה להטריד אחרים,שבלוני:לחדֵש,לחדש הוא ליצור דבר מה שאינו שבלוני,גמלוני:לנוע,גמלוני הוא אדם שמתקשה לנוע,לוחמני:לתקוף,לוחמני הוא אדם הנוטה לתקוף,קטנוני:לרַצות,קטנוני הוא אדם שקשה לרצות אותו,3,1,0,train
SP20a1,SP20,a,NITE,1,לנסר:שבבים,.לנסר זו פעולה שתוצר הלוואי שלה הוא שבבים,לרתך:גצים,לרתך זו פעולה שתוצר הלוואי שלה הוא גצים,לחטוב:בולי עץ,לחטוב זו פעולה שהתוצר העיקרי שלה הוא בולי עץ,לגרוס:נייר,ניתן לגרוס נייר במגרסה.,לחרוש:תלמים,לחרוש זו פעולה שהתוצר העיקרי שלה הוא תלמים,1,0,0,train
16Feba6,16-Feb,a,NITE,6,מערב:ימה,כדי להגיע לכיוון מערב יש ללכת ימה,פתיח:פתיחה,פתיח הוא דבר הניתן לפתיחה או לחלופין דברי פתיחה,שאול:שאולה,כדי להגיע לשאול יש ללכת שאולה,שמור:שמורה,שמור הוא שם תואר שפירושו ששומרים עליו ואילו שמורה היא צורת הנקבה של אותו שם תואר,שליח:שליחה,שליח הוא גבר שנשלח לבצע תפקיד מסויים שליחה היא אישה שנשלחה לבצע תפקיד מסויים,2,1,0,train
SP19b3,SP19,b,NITE,3,אנשים:להקהיל  ,להקהיל היא פעולת איסוף אנשים,זרדים:לקושש,לקושש היא פעולת איסוף זרדים,פירות:לסחוט,לסחוט היא פעולת מיצוי פירות (הוצאת המיץ מן הפירות),צמות:לקלוע,לקלוע היא פעולת יצירת צמות,מים:להשקות,להשקות היא פעולת מתן מים למישהו/משהו,1,0,0,train
14Deca2,14-Dec,a,NITE,2,סלע:חצץ,אם נפרק סלע ליחידות קטנות יותר נקבל חצץ,כריך:פרוסות,פרוסות הן אחת מהמרכיבים של הכריך,עוגייה:פירורים,אם נפרק עוגייה ליחידות קטנות יותר נקבל פירורים,עלווה:עלים,עלווה היא מקבץ של מספר עלים,אשכול:ענבים,אשכול הוא מקבץ של מספר ענבים,2,0,0,train
FA19b4,FA19,b,NITE,4,להטריח:טרחה,להטריח פירושו לגרום למישהו טרחה,לאתר:מקום,לאתר פירושו למצוא את המקום של מישהו או משהו,לסקרן:עניין,לסקרן פירושו לגרום למישהו עניין,לבאר:פירוש,לבאר פירושו לתת פירוש,להצחיק:הלצה,ניתן להצחיק על ידי אמירת הלצה,2,0,0,train
13Decb4,13-Dec,b,NITE,4,דוור:דואר,דוור הוא אדם המספק דואר לזולת,חייט:בד,חייט הוא אדם המשתמש בבד על מנת ליצור בגדים הוא אינו מספק את הבד,חלבן:חלב,חלבן הוא אדם המספק חלב לזולת,איכר:אדמה,איכר הוא אדם העובד את אדמתו,עגלון:עגלה,עגלון הוא אדם הנוהג את העגלה,2,0,0,train
